Default schedule
Rate	34.48
CV	0.00
Kappa	0.00
Delta	0.00
Labda	0.00
Rev Jump	0.00
Prior Change	0.00
Est Data	0.00
Solo Tree Move	0.00
RJ Local Transform Add / Remove	34.48
Local Transform Move	3.45
Local Transform Change Scale	27.59
Local Transform Hyper Prior	0.00
Change Hetero	0.00
Tree Move	0.00
OU	0.00
Gamma	0.00
RJ Dummy Add / Remove	0.00
RJ Dummy Move Node	0.00
RJ Dummy Change Beta	0.00
Fat Tail Ans All	0.00
Fat Tail Ans	0.00
Geo Move All	0.00
Local Rates	0.00
Data Dist	0.00
Time Slice - Time	0.00
Time Slice - Scale	0.00
Global Rate	0.00
GlobalTrend-Change	0.00
Fabric Homo	0.00
Site Power	0.00
Rate Tried	% Accepted	RJ Local Transform Add / Remove Tried	% Accepted	Local Transform Move Tried	% Accepted	Local Transform Change Scale Tried	% Accepted	Beta 1 - Dev	Beta 1 - Tried	Beta 1 - Accepted	Beta 10 - Dev	Beta 10 - Tried	Beta 10 - Accepted	Beta 11 - Dev	Beta 11 - Tried	Beta 11 - Accepted	Beta 12 - Dev	Beta 12 - Tried	Beta 12 - Accepted	Beta 13 - Dev	Beta 13 - Tried	Beta 13 - Accepted	Beta 14 - Dev	Beta 14 - Tried	Beta 14 - Accepted	Beta 15 - Dev	Beta 15 - Tried	Beta 15 - Accepted	Beta 16 - Dev	Beta 16 - Tried	Beta 16 - Accepted	Beta 17 - Dev	Beta 17 - Tried	Beta 17 - Accepted	Beta 18 - Dev	Beta 18 - Tried	Beta 18 - Accepted	Beta 19 - Dev	Beta 19 - Tried	Beta 19 - Accepted	Beta 2 - Dev	Beta 2 - Tried	Beta 2 - Accepted	Beta 20 - Dev	Beta 20 - Tried	Beta 20 - Accepted	Beta 21 - Dev	Beta 21 - Tried	Beta 21 - Accepted	Beta 22 - Dev	Beta 22 - Tried	Beta 22 - Accepted	Beta 23 - Dev	Beta 23 - Tried	Beta 23 - Accepted	Beta 24 - Dev	Beta 24 - Tried	Beta 24 - Accepted	Beta 25 - Dev	Beta 25 - Tried	Beta 25 - Accepted	Beta 26 - Dev	Beta 26 - Tried	Beta 26 - Accepted	Beta 27 - Dev	Beta 27 - Tried	Beta 27 - Accepted	Beta 28 - Dev	Beta 28 - Tried	Beta 28 - Accepted	Beta 29 - Dev	Beta 29 - Tried	Beta 29 - Accepted	Beta 3 - Dev	Beta 3 - Tried	Beta 3 - Accepted	Beta 30 - Dev	Beta 30 - Tried	Beta 30 - Accepted	Beta 31 - Dev	Beta 31 - Tried	Beta 31 - Accepted	Beta 32 - Dev	Beta 32 - Tried	Beta 32 - Accepted	Beta 33 - Dev	Beta 33 - Tried	Beta 33 - Accepted	Beta 34 - Dev	Beta 34 - Tried	Beta 34 - Accepted	Beta 35 - Dev	Beta 35 - Tried	Beta 35 - Accepted	Beta 36 - Dev	Beta 36 - Tried	Beta 36 - Accepted	Beta 37 - Dev	Beta 37 - Tried	Beta 37 - Accepted	Beta 38 - Dev	Beta 38 - Tried	Beta 38 - Accepted	Beta 39 - Dev	Beta 39 - Tried	Beta 39 - Accepted	Beta 4 - Dev	Beta 4 - Tried	Beta 4 - Accepted	Beta 40 - Dev	Beta 40 - Tried	Beta 40 - Accepted	Beta 5 - Dev	Beta 5 - Tried	Beta 5 - Accepted	Beta 6 - Dev	Beta 6 - Tried	Beta 6 - Accepted	Beta 7 - Dev	Beta 7 - Tried	Beta 7 - Accepted	Beta 8 - Dev	Beta 8 - Tried	Beta 8 - Accepted	Beta 9 - Dev	Beta 9 - Tried	Beta 9 - Accepted	VarRates - Dev	VarRates - Tried	VarRates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
362	0.284530	331	0.160121	33	0.484848	274	0.408759	0.056437	10	0.300000	1.110052	4	0.750000	2.560799	21	0.190476	0.910764	14	0.214286	1.449843	20	0.450000	3.175490	5	0.400000	2.633437	16	0.250000	2.003054	9	0.444444	2.110394	7	0.428571	2.659359	22	0.181818	1.522596	9	0.888889	1.373923	14	0.142857	1.297551	8	0.250000	2.145040	10	0.000000	1.488825	11	0.181818	3.331975	10	0.400000	2.841923	10	0.200000	0.684184	5	0.400000	1.433643	4	0.250000	1.581445	11	0.272727	1.426081	16	0.062500	0.707290	15	0.400000	1.187147	17	0.176471	1.966759	5	0.000000	1.074691	8	0.375000	0.586664	15	0.400000	1.774828	12	0.333333	0.930434	19	0.473684	3.767777	7	0.000000	0.992369	6	0.333333	2.118079	16	0.125000	2.997946	3	0.000000	2.168527	17	0.294118	1.667341	5	0.200000	1.282833	17	0.294118	0.714366	19	0.421053	2.453125	16	0.500000	1.763776	12	0.083333	2.273328	16	0.125000	2.834512	10	0.000000	10.205587	274	0.408759	0.284000	0.241527	
331	0.320242	348	0.114943	31	0.548387	290	0.331034	0.032261	11	0.090909	3.161319	7	0.571429	0.888564	13	0.384615	1.140805	6	0.166667	2.198110	9	0.333333	1.305666	9	0.666667	1.830495	4	0.250000	3.495114	8	0.000000	5.230093	14	0.428571	2.626540	13	0.076923	1.854631	13	0.230769	1.624882	7	0.285714	0.685027	13	0.384615	0.865761	7	0.428571	1.490199	17	0.411765	5.774150	8	0.500000	3.156379	6	0.166667	2.606509	10	0.100000	1.307556	21	0.000000	0.976970	6	0.500000	1.484851	23	0.304348	0.753392	17	0.411765	1.684290	13	0.384615	1.762376	11	0.181818	0.915389	15	0.333333	0.640836	5	0.800000	2.458946	14	0.214286	0.724109	13	0.461538	1.984911	13	0.230769	1.913611	8	0.000000	1.524601	14	0.000000	1.962988	13	0.384615	2.426977	4	0.000000	1.619721	5	0.200000	1.456392	11	0.272727	0.829444	4	0.750000	2.398391	9	0.222222	1.572099	7	0.285714	2.172253	18	0.277778	1.332031	14	0.357143	10.234118	290	0.331034	0.259000	0.241524	
324	0.259259	360	0.105556	46	0.673913	270	0.318519	0.020367	10	0.200000	1.460357	9	0.222222	0.510932	15	0.466667	0.569717	11	0.454545	2.065556	14	0.285714	2.155925	12	0.250000	1.718854	6	0.000000	1.475181	9	0.333333	4.712032	4	0.500000	0.731382	13	0.538462	1.836083	12	0.083333	2.827340	12	0.666667	1.277386	14	0.214286	0.469609	10	0.300000	1.660844	9	0.111111	3.965245	16	0.250000	4.564397	18	0.055556	0.380095	15	0.266667	1.323409	8	0.000000	1.102578	14	0.285714	1.658058	7	0.285714	0.736447	8	0.250000	1.842395	21	0.333333	3.100383	8	0.375000	0.483899	18	0.333333	0.751225	1	1.000000	1.992022	11	0.090909	0.876116	10	0.600000	1.911381	16	0.375000	1.600183	5	0.400000	1.303654	2	0.500000	3.483377	11	0.181818	2.239789	7	0.571429	1.416838	20	0.100000	1.256511	5	0.000000	0.915289	10	0.000000	4.478952	12	0.083333	0.911677	11	0.090909	2.127098	16	0.000000	1.410820	11	0.272727	10.230925	270	0.318519	0.239000	0.241522	
348	0.293103	345	0.115942	31	0.677419	276	0.307971	0.031000	13	0.307692	2.196144	9	0.444444	0.801477	10	0.600000	1.036455	16	0.437500	1.689058	14	0.142857	1.761510	10	0.200000	1.405067	5	0.000000	0.841613	9	0.666667	3.497883	10	0.500000	2.113934	10	0.200000	1.884893	11	0.545455	1.390525	7	0.285714	1.241200	16	0.375000	1.971365	12	0.000000	1.606562	13	0.384615	4.238483	13	0.538462	3.113672	8	0.250000	0.508429	16	0.437500	1.281802	5	0.200000	0.990509	5	0.400000	1.532895	10	0.100000	0.657657	15	0.200000	3.194745	17	0.235294	1.859249	7	0.000000	0.734296	7	0.428571	0.731037	15	0.466667	2.458259	17	0.117647	0.475149	12	0.083333	1.690768	10	0.100000	1.534691	6	0.166667	2.909707	9	0.111111	2.013550	10	0.300000	2.163405	5	0.000000	2.324915	7	0.000000	0.861870	18	0.500000	0.920058	13	0.153846	1.692526	11	0.272727	1.063977	5	0.400000	0.712969	7	0.428571	1.489183	13	0.153846	10.230575	276	0.307971	0.248000	0.241522	
332	0.271084	361	0.121884	24	0.583333	283	0.296820	0.036252	13	0.153846	2.116522	12	0.333333	0.807062	14	0.000000	0.991047	15	0.466667	2.469752	13	0.076923	1.805780	11	0.000000	1.807330	19	0.210526	1.177592	15	0.266667	2.551958	10	0.100000	1.010367	4	0.500000	1.119351	5	0.400000	2.020604	14	0.142857	2.875398	17	0.058824	1.294972	15	0.400000	3.398712	12	0.166667	4.100084	12	0.250000	2.831572	17	0.352941	0.425761	3	0.000000	1.404782	24	0.083333	0.984889	13	0.076923	1.672287	7	0.571429	0.626874	5	0.000000	1.883461	6	0.166667	1.887289	9	0.222222	0.569262	9	0.000000	0.363312	8	0.875000	2.503495	17	0.176471	0.410129	17	0.470588	2.081891	10	0.500000	2.313937	17	0.117647	0.852939	6	0.166667	1.634082	9	0.666667	2.091870	5	0.600000	1.355423	10	0.200000	1.217401	10	0.300000	0.837045	8	0.250000	2.589326	15	0.066667	1.011652	10	0.100000	0.869767	12	0.416667	0.620501	18	0.500000	10.230536	283	0.296820	0.232000	0.241522	
321	0.274143	372	0.131720	35	0.685714	272	0.312500	0.028329	13	0.153846	1.616530	10	0.500000	0.820299	18	0.111111	1.049281	19	0.315789	2.278461	10	0.400000	1.035765	6	0.666667	1.660281	10	0.400000	1.336269	10	0.300000	4.178214	8	0.875000	1.445323	6	0.000000	1.990968	16	0.000000	1.769750	11	0.363636	2.005615	10	0.200000	1.416154	6	0.666667	1.785741	11	0.181818	8.141483	9	0.444444	2.736206	9	0.333333	0.709411	8	0.500000	1.796740	4	0.000000	1.053136	16	0.312500	1.831757	11	0.272727	0.961519	19	0.210526	1.581286	8	0.375000	1.403517	14	0.357143	0.384922	9	0.111111	0.869601	16	0.187500	2.119815	15	0.133333	0.816870	14	0.285714	3.107270	4	0.250000	1.287866	18	0.166667	1.957019	15	0.266667	3.649519	6	0.333333	1.618572	8	0.500000	4.515262	7	0.142857	0.834477	10	0.300000	0.799150	11	0.363636	2.656824	10	0.700000	0.951928	11	0.181818	3.782188	12	0.166667	0.890742	17	0.294118	10.230542	272	0.312500	0.246000	0.241524	
349	0.329513	353	0.127479	36	0.750000	262	0.374046	0.029313	12	0.333333	1.397344	5	0.400000	0.742817	12	0.250000	1.061197	16	0.250000	2.642090	9	0.000000	0.932966	13	0.384615	1.637749	11	0.272727	2.930685	14	0.428571	4.256264	11	0.454545	2.215385	14	0.142857	0.834184	9	0.444444	0.929459	6	0.500000	2.719370	20	0.650000	6.229423	12	0.083333	0.942837	13	0.000000	5.254038	12	0.083333	2.537225	9	0.333333	0.695634	18	0.333333	3.461338	8	0.500000	1.916629	9	0.444444	1.499401	9	0.666667	0.738095	5	0.400000	1.984096	11	0.363636	2.516935	14	0.142857	0.789348	13	0.384615	0.864393	18	0.333333	2.152554	20	0.150000	0.746866	15	0.266667	1.267812	12	0.250000	1.322168	11	0.636364	4.237421	9	0.222222	2.931080	8	0.250000	2.109749	17	0.176471	1.216528	10	0.500000	1.309696	8	0.125000	1.091319	4	0.500000	4.084158	8	0.250000	0.778138	3	0.333333	1.860769	12	0.083333	0.813927	12	0.250000	10.230554	262	0.374046	0.285000	0.241528	
303	0.283828	375	0.112000	33	0.787879	289	0.304498	0.028593	20	0.350000	2.258551	7	0.285714	0.702897	14	0.285714	1.049123	21	0.333333	2.075694	14	0.428571	2.237737	4	0.000000	2.040648	8	0.125000	2.605832	14	0.500000	5.245007	7	0.142857	2.274639	6	0.000000	2.271771	16	0.312500	1.906438	5	0.200000	1.431253	9	0.333333	2.741216	9	0.222222	2.588346	5	0.000000	5.013968	15	0.333333	3.120222	14	0.071429	1.677148	21	0.190476	2.387004	12	0.250000	0.745856	21	0.238095	1.892530	14	0.214286	0.726635	15	0.466667	2.145182	7	0.428571	1.970113	5	0.200000	0.752824	19	0.578947	1.244812	13	0.307692	2.136637	3	0.666667	0.874629	5	0.000000	0.816805	5	0.200000	1.515717	17	0.235294	2.980172	4	0.000000	3.250016	14	0.714286	5.009158	13	0.538462	1.987235	18	0.277778	2.338771	8	0.125000	0.957364	8	0.375000	2.544966	3	0.333333	1.023598	6	0.500000	2.302349	8	0.250000	1.627290	7	0.285714	10.230556	289	0.304498	0.242000	0.241532	
332	0.234940	366	0.133880	48	0.562500	254	0.248031	0.025792	7	0.428571	0.957171	10	0.200000	1.181518	12	0.333333	1.056482	9	0.111111	2.614974	21	0.095238	1.172689	8	0.375000	1.837156	18	0.000000	2.749247	18	0.222222	3.519379	15	0.400000	1.735444	6	0.500000	2.853375	12	0.333333	1.524941	8	0.375000	2.238902	10	0.100000	1.211568	14	0.357143	1.003952	12	0.333333	4.149881	6	0.333333	0.788744	7	0.142857	0.727176	9	0.000000	2.185487	16	0.500000	1.388605	3	0.333333	1.806274	19	0.210526	0.713654	8	0.250000	2.115271	9	0.111111	0.952519	13	0.384615	1.368504	12	0.000000	0.894949	10	0.000000	2.194887	5	0.000000	0.729239	14	0.214286	2.059227	20	0.000000	1.190301	13	0.076923	2.396203	7	0.571429	3.499229	5	0.000000	1.567873	17	0.352941	1.390449	8	0.250000	1.992372	15	0.266667	0.959357	6	0.333333	1.712586	9	0.222222	1.328149	11	0.454545	1.673739	17	0.176471	1.933139	15	0.333333	10.230557	254	0.248031	0.217000	0.241527	
331	0.283988	332	0.153614	26	0.692308	311	0.302251	0.031805	12	0.250000	1.930862	18	0.055556	0.931208	5	0.400000	0.991465	5	0.000000	1.986347	13	0.076923	3.059172	12	0.333333	1.421504	9	0.333333	4.537234	2	0.000000	6.830155	9	0.111111	2.168662	9	0.333333	2.412442	11	0.090909	2.972761	10	0.300000	1.779806	11	0.000000	2.393593	11	0.272727	1.951996	8	0.250000	3.670806	18	0.333333	2.474469	25	0.160000	0.685049	9	0.555556	2.458518	16	0.250000	1.112560	12	0.416667	1.683740	19	0.421053	0.725210	6	0.666667	2.300559	10	0.400000	2.125017	7	0.000000	0.799538	13	0.076923	0.711793	20	0.350000	1.926788	15	0.533333	0.761561	7	0.000000	1.495257	18	0.333333	1.137722	2	0.500000	2.852005	16	0.312500	2.828593	15	0.200000	2.262190	13	0.461538	1.798713	4	0.500000	1.507541	10	0.300000	1.367866	13	0.076923	2.729035	8	0.500000	1.064465	10	0.400000	3.275621	9	0.222222	1.363415	14	0.142857	10.230557	311	0.302251	0.257000	0.241522	
346	0.297688	350	0.105714	46	0.500000	258	0.282946	0.023621	19	0.263158	2.271072	6	0.833333	0.784034	13	0.307692	0.661555	18	0.500000	1.810060	7	0.428571	2.149274	7	0.000000	1.552212	14	0.071429	1.825155	8	0.375000	3.929118	15	0.466667	1.835950	7	0.142857	2.396098	15	0.133333	3.544850	12	0.500000	0.682969	4	0.250000	1.103725	9	0.000000	2.253927	5	0.400000	4.049259	5	0.200000	2.417969	13	0.615385	0.742721	16	0.250000	1.837183	22	0.090909	1.242070	9	0.444444	1.712544	16	0.562500	0.783494	7	0.142857	2.150286	12	0.666667	2.271965	16	0.000000	0.635357	11	0.272727	0.682818	6	0.166667	2.049522	14	0.142857	0.573719	17	0.117647	0.874536	10	0.300000	1.290170	6	0.000000	0.840952	19	0.263158	3.520333	16	0.437500	1.610123	13	0.307692	1.682269	7	0.285714	1.613097	14	0.214286	0.527313	8	0.375000	0.979427	17	0.470588	1.085830	5	0.600000	1.735102	12	0.166667	1.883381	14	0.428571	10.230557	258	0.282946	0.236000	0.241522	
355	0.292958	336	0.107143	30	0.600000	279	0.293907	0.034834	15	0.266667	3.486997	7	0.142857	0.850512	11	0.272727	0.843402	14	0.285714	1.722242	16	0.250000	3.309371	13	0.230769	1.580768	7	0.571429	1.909343	20	0.300000	4.993884	14	0.500000	3.518951	16	0.062500	1.422234	15	0.666667	3.158691	12	0.250000	1.742293	12	0.250000	1.089084	9	0.444444	1.814457	6	0.333333	4.620064	20	0.600000	2.810900	9	0.333333	0.811676	13	0.000000	2.263439	13	0.230769	0.876752	11	0.545455	4.584104	13	0.384615	0.794675	17	0.117647	2.407668	9	0.666667	2.228323	17	0.235294	0.614404	19	0.315789	0.745499	6	0.000000	3.373024	7	0.571429	0.662922	5	0.400000	1.408968	9	0.111111	2.721811	14	0.500000	2.259446	24	0.125000	5.280978	10	0.000000	2.365415	9	0.111111	1.641616	2	0.000000	1.520773	23	0.217391	0.808523	8	0.250000	1.279232	14	0.357143	0.637942	6	0.333333	1.580526	19	0.263158	1.658734	8	0.250000	10.230557	279	0.293907	0.240000	0.241526	
365	0.260274	332	0.132530	39	0.512821	264	0.303030	0.012710	17	0.529412	2.251449	11	0.454545	0.871829	21	0.333333	1.451975	15	0.333333	1.744795	12	0.083333	1.087532	7	0.714286	1.760022	11	0.454545	1.426275	20	0.550000	5.545743	24	0.208333	1.719905	10	0.200000	3.339693	12	0.000000	2.528292	5	0.400000	1.974760	13	0.384615	2.644952	13	0.230769	1.693267	4	0.250000	5.311873	9	0.111111	4.585869	14	0.142857	0.878551	9	0.222222	1.854494	10	0.200000	0.699032	12	0.333333	2.857587	13	0.230769	0.812069	9	0.111111	2.490468	10	0.300000	3.697272	16	0.062500	0.674679	20	0.350000	0.711608	7	0.142857	1.040529	6	0.000000	0.676771	9	0.000000	1.127709	17	0.235294	1.348304	5	0.200000	2.347946	8	0.000000	1.552547	10	0.200000	1.295010	24	0.375000	1.148871	9	0.333333	2.345221	21	0.047619	0.932678	7	0.142857	2.500480	11	0.545455	0.955282	18	0.388889	1.978166	16	0.437500	1.618616	9	0.000000	10.230557	264	0.303030	0.239000	0.241524	
395	0.273418	292	0.136986	37	0.729730	276	0.289855	0.031951	13	0.307692	2.413859	8	0.125000	0.880034	8	0.000000	0.723803	8	0.125000	1.709224	8	0.500000	3.624701	18	0.222222	1.181637	11	0.272727	1.880815	14	0.285714	3.473223	21	0.285714	2.057918	13	0.230769	0.988861	7	0.428571	3.052207	21	0.190476	1.984640	11	0.090909	1.657315	11	0.454545	1.195111	11	0.454545	3.616035	17	0.117647	1.796871	12	0.416667	0.936839	6	0.833333	0.835507	10	0.400000	0.495348	11	0.363636	1.604204	11	0.272727	0.824956	20	0.450000	2.051236	8	0.125000	2.205101	17	0.294118	1.096517	9	0.222222	1.275371	21	0.333333	4.635658	4	0.250000	1.433224	9	0.111111	1.421187	19	0.210526	1.397537	12	0.250000	1.971023	18	0.166667	2.736764	13	0.769231	1.253596	20	0.400000	1.762984	11	0.181818	1.367192	20	0.100000	1.572085	7	0.142857	2.683593	12	0.333333	1.464105	11	0.090909	2.220042	10	0.200000	2.219363	14	0.071429	10.230557	276	0.289855	0.255000	0.241523	
370	0.262162	361	0.135734	30	0.633333	239	0.292887	0.030796	17	0.294118	2.602677	7	0.571429	0.460997	21	0.142857	0.816049	6	0.166667	1.508755	22	0.136364	1.762590	11	0.272727	2.355385	14	0.571429	1.015480	4	0.250000	3.202472	21	0.190476	1.920559	9	0.222222	2.808841	16	0.437500	0.913795	16	0.187500	2.051906	8	0.250000	1.950859	11	0.181818	1.500297	15	0.266667	3.291723	7	0.000000	1.721712	16	0.250000	0.992263	9	0.444444	2.685475	7	0.142857	0.880635	19	0.157895	2.125671	4	0.250000	1.525575	11	0.454545	1.507133	7	0.000000	2.875189	5	0.000000	0.901067	8	0.000000	1.111638	17	0.235294	3.298801	11	0.636364	0.871235	13	0.230769	1.511909	8	0.000000	1.283001	7	0.285714	1.965539	7	0.285714	3.627001	9	0.333333	2.368209	19	0.105263	1.995785	11	0.272727	1.310541	25	0.240000	0.969122	17	0.235294	2.630552	5	0.400000	0.826823	12	0.416667	1.590614	16	0.312500	0.558184	21	0.333333	10.175584	239	0.292887	0.235000	0.241521	
378	0.264550	322	0.121118	37	0.675676	263	0.311787	0.031149	17	0.176471	2.407691	14	0.500000	0.819385	16	0.375000	0.943723	17	0.176471	4.162178	11	0.090909	1.658621	12	0.500000	1.692273	12	0.250000	1.568888	12	0.416667	2.693222	5	0.600000	1.532294	20	0.300000	1.490704	8	0.250000	1.352948	18	0.277778	2.390911	2	0.500000	2.510781	8	0.375000	1.208654	4	0.500000	3.830556	13	0.230769	2.514784	21	0.142857	0.776158	17	0.176471	2.887551	19	0.263158	0.988709	8	0.375000	1.175742	11	0.272727	0.573004	12	0.333333	1.877789	15	0.266667	2.265650	3	0.333333	0.879168	13	0.153846	0.987572	7	0.285714	1.942591	9	0.222222	0.829501	11	0.090909	1.137022	12	0.166667	0.922551	25	0.520000	1.791457	9	0.333333	13.064662	10	0.200000	1.800408	18	0.222222	1.807981	6	0.333333	3.288207	7	0.000000	0.890798	20	0.300000	2.655569	16	0.125000	1.019463	23	0.217391	2.204297	12	0.000000	0.744578	14	0.214286	10.126095	263	0.311787	0.246000	0.241521	
351	0.227920	343	0.122449	41	0.463415	265	0.267925	0.032586	14	0.142857	2.450801	14	0.571429	1.165606	13	0.153846	1.381851	8	0.000000	4.623795	8	0.250000	1.267410	10	0.600000	1.566944	10	0.300000	2.320248	15	0.066667	2.623638	11	0.000000	1.861994	10	0.300000	1.357633	16	0.312500	1.408728	9	0.555556	3.894643	8	0.250000	1.293852	8	0.250000	1.400935	6	0.333333	4.989513	18	0.000000	2.428614	14	0.285714	0.999321	15	0.000000	1.682223	12	0.166667	1.519976	10	0.300000	1.912898	10	0.200000	0.993325	10	0.400000	1.907713	12	0.166667	2.255318	7	0.142857	0.803583	8	0.125000	0.849813	14	0.142857	2.754189	13	0.230769	0.808332	3	0.666667	1.645340	17	0.117647	1.675602	10	0.000000	1.792041	6	0.666667	3.778620	7	0.142857	1.669022	6	0.666667	2.315029	11	0.090909	1.239153	9	0.111111	1.295686	11	0.272727	1.824562	9	0.111111	0.916337	14	0.285714	1.590298	16	0.500000	0.787421	9	0.333333	10.307559	265	0.267925	0.212000	0.241522	
328	0.250000	342	0.146199	37	0.675676	293	0.361775	0.032823	10	0.300000	2.518735	16	0.187500	0.754406	19	0.157895	1.175715	10	0.100000	2.224085	9	0.000000	1.666732	7	0.428571	1.675820	4	1.000000	1.422240	10	0.000000	1.712478	8	0.250000	1.801828	15	0.333333	1.272196	7	0.142857	1.143270	10	0.000000	2.005738	7	0.428571	1.888772	4	0.500000	1.938605	7	0.142857	2.258277	13	0.230769	2.047294	8	0.250000	0.891837	9	0.444444	1.715243	7	0.142857	0.959932	15	0.333333	1.573410	17	0.117647	1.333119	20	0.150000	2.560032	10	0.500000	2.112595	16	0.187500	0.769119	10	0.300000	0.955302	9	0.111111	1.850804	15	0.333333	0.820040	7	0.428571	1.536026	11	0.454545	1.356657	7	0.142857	2.999236	7	0.428571	3.376174	7	0.428571	1.801132	24	0.250000	2.481068	20	0.100000	0.739968	14	0.428571	0.962162	9	0.000000	2.380506	8	0.500000	0.987168	10	0.100000	2.710085	4	0.250000	0.893602	8	0.250000	10.319736	293	0.361775	0.263000	0.241523	
351	0.284900	358	0.094972	22	0.590909	269	0.345725	0.032992	7	0.142857	2.048574	21	0.095238	0.864958	3	0.666667	1.568720	9	0.333333	1.695396	12	0.166667	1.875246	10	0.300000	2.285509	8	0.625000	1.783224	16	0.375000	3.218374	19	0.526316	1.832329	20	0.450000	1.409317	8	0.000000	1.776535	18	0.444444	2.663500	9	0.000000	1.934116	13	0.538462	1.414107	17	0.411765	3.293750	7	0.142857	2.207324	17	0.117647	0.277420	14	0.785714	1.205813	4	0.500000	0.993253	8	0.375000	1.545548	19	0.263158	0.497101	4	0.500000	1.995719	18	0.277778	2.109488	10	0.300000	0.401273	11	0.454545	0.763864	22	0.136364	2.231860	14	0.214286	0.858845	9	0.222222	0.755576	3	0.666667	1.140219	11	0.181818	1.869209	8	0.125000	3.217034	11	0.090909	1.806982	9	0.222222	1.670604	7	0.285714	1.252605	13	0.230769	0.785518	9	0.333333	2.291673	17	0.470588	1.411339	9	0.333333	1.910770	6	0.166667	1.176820	7	0.000000	10.366229	269	0.345725	0.240000	0.241525	
358	0.290503	372	0.137097	29	0.758621	241	0.352697	0.032873	6	0.333333	2.285744	11	0.000000	0.863604	11	0.454545	1.647743	4	0.750000	2.463124	14	0.214286	1.796196	12	0.083333	1.323432	5	0.800000	2.777651	12	0.250000	3.017761	12	0.166667	2.358018	16	0.000000	1.708538	16	0.312500	1.794273	6	0.166667	2.745315	18	0.555556	2.398299	6	1.000000	2.615788	22	0.045455	1.872946	4	0.750000	2.269191	5	0.000000	1.307885	12	0.416667	1.788334	14	0.714286	1.019815	12	0.083333	1.785486	20	0.100000	0.961371	8	0.750000	2.000756	10	0.200000	2.097470	13	0.076923	0.450049	6	0.666667	0.679191	17	0.235294	1.751896	14	0.571429	0.851725	7	0.285714	1.724309	27	0.333333	0.826421	7	0.428571	2.659345	9	0.222222	5.355657	12	0.250000	9.936909	15	0.066667	1.721324	14	0.285714	1.006467	11	0.545455	0.945543	12	0.166667	3.123182	11	0.181818	1.042513	21	0.190476	1.969360	26	0.192308	2.591472	6	0.166667	10.423572	241	0.352697	0.262000	0.241527	
353	0.280453	356	0.126404	20	0.550000	271	0.291513	0.032245	6	0.000000	2.113252	9	0.555556	0.815888	7	0.285714	1.051211	5	0.400000	2.850111	13	0.230769	1.012364	5	0.400000	1.955399	19	0.315789	1.957602	12	0.333333	3.032597	18	0.222222	1.951592	6	0.000000	1.426122	18	0.111111	1.774964	18	0.111111	1.554488	14	0.500000	1.898017	8	0.250000	1.770060	12	0.083333	3.117339	14	0.142857	3.527287	19	0.473684	0.875486	12	0.083333	2.782695	5	0.200000	0.795706	4	0.500000	1.169595	16	0.437500	0.756544	10	0.300000	1.550330	19	0.315789	2.088827	9	0.222222	0.325680	13	0.307692	0.694043	10	0.400000	5.883262	4	0.000000	0.835510	16	0.375000	1.352501	10	0.300000	1.315751	4	0.250000	1.816880	8	0.250000	12.448401	13	0.153846	1.518173	23	0.217391	1.773831	23	0.391304	0.517730	11	0.363636	0.843320	14	0.357143	3.371064	8	0.250000	0.544524	22	0.409091	1.752710	11	0.181818	1.203750	7	0.000000	10.409268	271	0.291513	0.234000	0.241524	
359	0.197772	322	0.145963	39	0.538462	280	0.350000	0.042666	4	0.250000	2.038714	14	0.428571	0.804868	18	0.277778	0.875035	5	0.000000	2.840266	5	0.400000	1.535439	11	0.090909	1.674456	11	0.363636	1.945434	11	0.000000	3.049464	10	0.100000	2.188836	11	0.363636	7.198809	8	0.125000	0.712703	7	0.714286	3.101908	10	0.300000	1.949029	17	0.294118	1.626695	22	0.136364	5.649156	11	0.090909	1.913235	19	0.210526	0.863575	12	0.250000	1.804325	10	0.100000	0.706382	16	0.187500	2.816220	10	0.000000	0.949189	3	0.333333	2.373695	12	0.083333	3.586891	9	0.000000	0.643628	20	0.300000	0.691681	7	0.285714	1.753300	9	0.111111	0.817656	13	0.153846	0.679927	17	0.470588	0.938036	8	0.250000	1.743540	14	0.000000	2.934856	8	0.000000	1.545910	15	0.066667	2.688147	14	0.285714	1.247604	5	0.200000	1.364946	6	0.000000	2.607693	6	0.333333	1.393548	26	0.115385	1.717003	6	0.000000	1.348078	10	0.300000	10.407840	280	0.350000	0.237000	0.241523	
