Niviventer_rapit	0
Noctilio_albiventris	0
Notharctus_tenebrosus	48.35
Nothrotheriops_shastensis	1.29585
Notoryctes_typhlops	0
Nycteris_thebaica	0
Nycticeius_humeralis	0
Nyctiellus_lepidus	0
Nyctimene_rabori	0
Obdurodon_dicksoni	13.805
Ochotona_alpina	0
Ochrotomys_nuttalli	0
Octodon_degus	0
Odobenus_rosmarus	0
Odocoileus_hemionus	0
Okapia_johnstoni	0
Oligoryzomys_flavescens	0
Orcaella_heinsohni	0
Ornithorhynchus_anatinus	0
Orycteropus_afer	0
Oryctolagus_cuniculus	0
Otolemur_garnettii	0
Otospermophilus_variegatus	0
Oxydactylus_sp	17.365
Palaeolama_sp	1.29585
Palaeosyops_sp	50.95
Pan_troglodytes	0
Panthera_pardus	0
Papio_hamadryas	0
Paracynarctus_sinclairi	15.5
Paramylodon_harlani	2.35585
Paramys_delicatus	48.5
Parapithecus_grangeri	30.6
Patriomanis_americana	35.45
Pedetes_capensis	0
Pekania_pennanti	0
Perameles_bougainville	0
Peromyscus_polionotus	0
Petaurista_leucogenys	0
Petauroides_volans	0
Petaurus_australis	0
Petinomys_setosus	0
Petromus_typicus	0
Phacochoerus_africanus	0
Phalanger_orientalis	0
Phascogale_tapoatafa	0
Phascolarctos_cinereus	0
Phenacodus_primaevus	54.65
Philander_opossum	0
Phocoena_phocoena	0
Phyllostomus_hastatus	0
Pipistrellus_hesperus	0
Pithecia_pithecia	0
Planigale_ingrami	0
Platacanthomys_lasiurus	0
Platygonus_compressus	1.80585
Plionictis_sp	10.5
Pongo_abelii	0
Pontoporia_blainvillei	0
Potamogale_velox	0
Potorous_tridactylus	0
Prionodon_linsang	0
Procavia_capensis	0
Procyon_lotor	0
Promartes_olcotti	21.6
Prometheomys_schaposchnikowi	0
Pronolagus_randensis	0
Propithecus_verreauxi	0
Proscelidodon_patrius	4.15
Prospaniomys_priscus	19.25
Proteles_cristatus	0
Proterotherium_cavum	16.9
Protocetus_atavus	44.55
Protosciurus_rachelae	24
Protypotherium_australe	16.5
Pseudaelurus_validus	17.4
Pseudhipparion_gratum	7.54
Pseudocheirus_peregrinus	0
Pseudochirops_cupreus	0
Pseudotomus_horribilis	48.5
Pseudotypotherium_pseudopachygnathum	7.105
Pteromys_volans	0
Pteropus_giganteus	0
Ptilocercus_lowii	0
Quercygale_angustidens	37.465
Rapamys_atramontis	41.45
Redunca_arundinum	0
Rhinolophus_affinis	0
Rhinophylla_fischerae	0
Rhinopithecus_roxellana	0
Rhinopoma_hardwickii	0
Rhipidomys_fulviventer	0
Rhizomys_sinensis	0
Rhynchocyon_petersi	0
Romerolagus_diazi	0
Rooneyia_viejaensis	38.35
Rousettus_aegyptiacus	0
Saiga_tatarica	0
Saimiri_boliviensis	0
Sarcophilus_harrisii	0
Scalopus_aquaticus	0
Scapteromys_tumidus	0
Sciurus_vulgaris	0
Scotonycteris_zenkeri	0
Semnopithecus_entellus	0
Setonix_brachyurus	0
Sicista_concolor	0
Sigmodon_hispidus	0
Silvabestius_johnnilandi	21.64
Simosthenurus_occidentalis	2.67235
Smilodectes_gracilis	48.35
Smilodon_fatalis	0.805
Sminthopsis_macroura	0
Smutsia_gigantea	0
Solenodon_paradoxus	0
Sorex_araneus	0
Spalacopus_cyanus	0
Speothos_pacivorus	0
Steatomys_pratensis	0
Sturnira_ludovici	0
Suncus_murinus	0
Sundamys_muelleri	0
Sundasciurus_juvencus	0
Sus_scrofa	0
Sylvilagus_bachmani	0
Tachyglossus_aculeatus	0
Tachyoryctes_splendens	0
Tadarida_brasiliensis	0
Talpa_europaea	0
Tamandua_sp	0
Tamias_striatus	0
Taphozous_melanopogon	0
Tapirus_terrestris	0
Tarsipes_rostratus	0
Tarsius_tarsier	0
Tayassu_pecari	0
Tenrec_ecaudatus	0
Thalassocnus_natans	6.2895
Theropithecus_gelada	0
Thryonomys_swinderianus	0
Thylacinus_cynocephalus	0
Thylacoleo_carnifex	2.989
Thylogale_stigmatica	0
Thyroptera_tricolor	0
Titanoides_primaevus	61
Tomopeas_ravus	0
Tragelaphus_scriptus	0
Trichechus_senegalensis	0
Trichosurus_vulpecula	0
Trinomys_iheringi	0
Trogosus_hillsii	50.95
Tupaia_belangeri	0
Tylomys_nudicaudus	0
Typotheriopsis_sp	7.315
Uintatherium_anceps	45.4
Urocitellus_columbianus	0
Urocyon_littoralis	0
Uromys_caudimaculatus	0
Uropsilus_gracilis	0
Ursus_arctos	0
Ustatochoerus_profectus	13.87
Vampyrum_spectrum	0
Vandeleuria_oleracea	0
Varecia_variegata	0
Vombatus_ursinus	0
Vulpes_lagopus	0
Wallabia_bicolor	0
Yalkaparidon_coheni	19.51
Zaglossus_bartoni	0
Zalophus_californianus	0
Zapus_hudsonius	0
Zenkerella_insignis	0
Zodiolestes_daimonedlixensis	19.7
Zygodontomys_brevicauda	0
Zygomaturus_trilobus	3.6405
Abeomelomys_sevia	0
Abrawayaomys_ruschii	0
Abrocoma_bennettii	0
Abrothrix_andinus	0
Abrothrix_hershkovitzi	0
Abrothrix_illuteus	0
Abrothrix_jelskii	0
Abrothrix_lanosus	0
Abrothrix_longipilis	0
Abrothrix_longipilis_moerens	0
Abrothrix_markhami	0
Abrothrix_olivaceus_beatus	0
Abrothrix_olivaceus_brachiotis	0
Abrothrix_olivaceus_canescens	0
Abrothrix_olivaceus_pencanus	0
Abrothrix_xanthorhinus	0
Acerodon_celebensis	0
Acerodon_jubatus	0
Acomys_chudeaui	0
Acomys_cilicicus	0
Acomys_dimidiatus	0
Acomys_ignitus	0
Acomys_johannis	0
Acomys_minous	0
Acomys_nesiotes	0
Acomys_ngurui	0
Acomys_percivali	0
Acomys_russatus	0
Acomys_spinosissimus	0
Acomys_wilsoni	0
Aconaemys_fuscus	0
Aconaemys_porteri	0
Aconaemys_sagei	0
Addax_nasomaculatus	0
Aegialomys_galapagoensis	0
Aegialomys_xanthaeolus	0
Aepyceros_melampus	0
Aepyprymnus_rufescens	0
Aeretes_melanopterus	0
Aeromys_tephromelas	0
Aethalops_aequalis	0
Aethomys_chrysophilus	0
Aethomys_kaiseri	0
Ailuropoda_melanoleuca_qinlingensis	0
Ailurops_ursinus	0
Ailurus_fulgens_styani	0
Akodon_aerosus	0
Akodon_aff_cursor	0
Akodon_affinis	0
Akodon_albiventer	0
Akodon_azarae	0
Akodon_baliolus	0
Akodon_boliviensis	0
Akodon_budini	0
Akodon_caenosus	0
Akodon_cursor	0
Akodon_dayi	0
Akodon_dolores	0
Akodon_fumeus	0
Akodon_glaucinus	0
Akodon_iniscatus	0
Akodon_iniscatus_nucus	0
Akodon_juninensis	0
Akodon_kofordi	0
Akodon_lindberghi	0
Akodon_lutescens	0
Akodon_lutescens_puer	0
Akodon_mimus	0
Akodon_molinae	0
